;01.01.10;01.01.20;01.02.10;01.02.20;01.02.30;01.02.40;01.03.10;01.03.20;01.03.30;01.04.10;01.20.10;01.20.20;01.61.10;01.81.10;01.81.20;01.82.10;01.82.20;01.82.30;01.83.10;01.83.20;01.83.30;01.84.10;01.85.10;01.86.10;01.88.10;01.88.20;01.H;02.01.10;02.01.20;02.02.10;02.02.20;02.02.30;02.02.40;02.03.10;02.03.20;02.03.30;02.04.10;02.62.10;02.81.10;02.81.20;02.82.10;02.82.20;02.82.30;02.83.10;02.83.20;02.83.30;02.84.10;02.85.10;02.86.10;02.H;03.01.10;03.01.20;03.02.10;03.02.20;03.02.30;03.02.40;03.03.10;03.03.20;03.03.30;03.04.10;03.62.10;03.81.10;03.81.20;03.82.10;03.82.20;03.82.30;03.83.10;03.83.20;03.83.30;03.84.10;03.85.10;03.86.10;03.H;04.05.10;04.63.10;04.64.10;04.65.10;04.73.10;04.82.10;04.82.20;04.82.30;04.83.10;04.83.20;04.83.30;04.84.10;04.85.10;04.86.10;04.88.10;04.88.20;04.H;05.01.10;05.01.20;05.02.10;05.02.20;05.02.30;05.02.40;05.03.10;05.03.20;05.03.30;05.04.10;05.06.10;05.06.20;05.06.30;05.07.10;05.07.20;05.07.30;05.07.40;05.15.10;05.81.10;05.81.20;05.82.10;05.82.20;05.82.30;05.83.10;05.83.20;05.83.30;05.84.10;05.85.10;05.86.10;05.H;06.08.10;06.08.20;06.08.30;06.81.10;06.81.20;06.82.10;06.82.20;06.82.30;06.83.10;06.83.20;06.83.30;06.84.10;06.85.10;06.86.10;06.88.10;06.88.10;06.H;07.66.20;07.67.10;07.67.20;07.68.10;07.69.10;07.70.10;07.71.10;07.71.20;07.80.10;07.80.20;07.87.10;07.88.10;07.88.20;07.H;08.09.10;08.09.20;08.10.10;08.10.20;08.10.30;08.11.10;08.11.15;08.11.20;08.11.30;08.11.40;08.11.50;08.11.60;08.11.70;08.11.80;08.11.90;08.12.10;08.13.10;08.13.20;08.13.30;08.13.40;08.13.50;08.14.10;08.14.20;08.72.10;08.75.10;08.83.10;08.83.20;08.83.30;08.84.10;08.85.10;08.86.10;08.88.10;08.88.20;08.H;09.01.10;09.01.20;09.02.10;09.02.20;09.02.30;09.02.40;09.03.10;09.03.20;09.03.30;09.81.10;09.81.20;09.82.10;09.82.20;09.82.30;09.83.10;09.83.20;09.83.30;09.84.10;09.85.10;09.86.10;09.89.10;09.H;10.39.10;10.39.20;10.39.30;10.83.10;10.83.20;10.83.30;10.84.10;10.85.10;10.86.10;10.H;11.32.10;11.33.10;11.82.10;11.82.20;11.82.30;11.83.10;11.83.20;11.83.30;11.84.10;11.85.10;11.86.10;11.H;12.35.10;12.35.20;12.35.30;12.35.40;12.35.50;12.35.60;12.35.70;12.36.10;12.82.10;12.82.20;12.82.30;12.83.10;12.83.20;12.83.30;12.85.10;12.86.10;12.H;13.31.10;13.31.20;13.31.30;13.38.10;13.38.20;13.82.10;13.82.20;13.82.30;13.H;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;404;;;;;;;;;;20170802;20170909;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0400;301;;;;0518;20131215;pas 5013;;;;;00000000;20131215;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0001;027;;;;0518;20170909;optieverklaring;;;;;20170802;20170909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_889;2837692873;999997336;Driss;;;Idrissi;19720612;Oujda;5022;M;;;E;;;0599;19920324;PK;;;;;00000000;19950918;;;;;;Malika;;;Idrissi;;;;V;00000000;;;0599;19920324;PK;;;;;00000000;19940930;;;;Mohamed;;;Idrissi;;;;M;00000000;;;0599;19920324;PK;;;;;00000000;19940930;;;;404;;;;;;;;;;20000202;20000315;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200401;E;19920324;0599;0;;;0011;20200312092421674;P;;;;1999;20200401;;;;;;;;;;;;;;;6037;20200401;Carrer Farell 25 Sants-Montjuïc;08014 Barcelona ;;;;I;;;;;;20200401;20200402;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0131;301;;;;0599;19920324;PK;;;;;00000000;19940930;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0599;19910301;W;;19910301;Bijlwerffstraat;Bijlwerffstraat;1;;;;3039VD;Rotterdam;0599010000213938;0599200000231241;;;;;;;6037;19910301;T;;;;;;20111029;20111029;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;404;;;;;;;;;;20000202;20000315;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0599;19910301;W;;19910301;Bijlwerffstraat;;1;;;;3039VD;;;;;;;;;;6037;19910301;A;;;;;;19910301;19920324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0077;301;;;;0599;19920324;PK;;;;;00000000;19940930;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0001;027;;;;0599;20000202;KB naturalisatie;;;;;20000202;20000315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_890;5603251769;999997348;Hallgrimur;;;Olafsson;19901218;Akureyri;6011;M;;;E;;;0599;20120622;uittreksel ga 6011;;;;;00000000;20120622;;;;;;Kristin;;;Sigurõardóttir;;;;V;00000000;;;0599;20120622;uittreksel ga 6011;;;;;00000000;20120622;;;;Olaf;;;Olafsson;;;;M;00000000;;;0599;20120622;uittreksel ga 6011;;;;;00000000;20120622;;0054;301;;;;0599;20120622;pas 5015;;;;;00000000;20120622;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190727;E;20120620;;0;;;0011;20200312092421674;;;;;1999;20190727;;;;;;;;;;;;;;;6011;20190727;Hafnarskógur ;311 Borgarnes ;;;;I;;;;;;20190727;20190728;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0063;301;;;;0599;20120622;pas 6011;;;;;00000000;20120622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0599;20120620;W;;20120620;Max Euwelaan;Max Euwelaan;45;;;;3062MA;Rotterdam;0599010000262024;0599200000356065;;;;;;;6011;20120620;I;;;;;;20120620;20120622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_891;8620921763;999997361;Gjoko;;;Malenko;19800211;Ohrid;5100;M;;;E;;;0599;20131115;ga 5100;;;;;00000000;20131115;;;;;;Elefteria;;;Malenka;19500709;Psarades;6003;V;00000000;;;0599;20131115;ga 5100;;;;;00000000;20131115;;;;Ismael;;;Malenko;19420830;Gjirokastër;5034;M;00000000;;;0599;20131115;ga 5100;;;;;00000000;20131115;;0088;301;;;;;;;;;;;20190212;20190606;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200326;E;20131113;;0;;;0011;20200312092421674;;;;;1999;20200326;;;;;;;;;;;;;;;5113;20200326;Dejan Vojvoda br.45-3/10;6000 Ohrid ;;;;I;;;;;;20200326;20200327;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;403;;;;;;;;;;20190212;20190606;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0599;20131113;W;;20131113;Sint-Agathastaat;Sint-Agathastaat;54;;;;3037SH;Rotterdam;0599010000254181;0599200000462906;;;;;;;5100;20131113;I;;;;;;20131113;20131115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0086;301;;;;0599;20131115;pas 5100;;;;;00000000;20131115;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0059;301;;;;0599;20131115;pas 6003;;;;;00000000;20131115;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0050;301;;;;0599;20131115;pas 5034;;;;;00000000;20131115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_892;1802146281;999997373;Sándor;;;Ondrejov;19881231;Bratislava;7048;M;;;;;;1999;20190131;pas 0027;;;;;00000000;20190131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0071;301;;;;1999;20190131;pas 5009;;;;;00000000;20190131;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190131;R;20190131;;0;;;0011;20200312092421674;;;;;1999;20190131;;;;;;;;;;;;;;;6067;00000000;Budatinska 29;Petrzalka 851 06 Bratislava ;;;;I;;;;;;20190131;20190131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0027;301;;;;1999;20190131;pas 7048;;;;;00000000;20190131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_893;7039819594;999997385;Kamal;;;Sansal;19890501;Aswan;7014;M;;;E;;;0599;20180430;ga + pas 7014;;;;;00000000;20180430;;;;;;;;;Nawara Abdel Fattah;;;;V;00000000;;;0599;20180430;ga 7014;;;;;00000000;20180430;;;;Mouloud;;;Sansal;;;;M;00000000;;;0599;20180430;ga 7014;;;;;00000000;20180430;;0112;301;;;;0599;20180430;pas 7014;;;;;00000000;20180430;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200503;E;20180427;;0;;;0011;20200312092421674;;;;;1999;20200503;;;;;;;;;;;;;;;7014;20200503;Kasr Al Hagar 81511;Aswan;;;;I;;;;;;20200503;20200503;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0100;301;;;;0599;20180430;pas 6047;;;;;00000000;20180430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0599;20180427;W;;20180427;Wolphaertsbocht;Wolphaertsbocht;41;;;;3082AC;Rotterdam;0599010000304512;0599200000523465;;;;;;;7014;20180427;I;;;;;;20180427;20180430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_894;3532145190;999997397;Hailemelekot;;;Grmay;19921009;Addis Abeba;5020;M;;;E;;;0518;20170606;ga 5020;;;;;00000000;20180606;;;;;;Iman;;;Farah;00000000;0000;7034;V;00000000;;;0518;20170606;ga 5020;;;;;00000000;20180606;;;;Fiseha;;;Grmay;00000000;0000;5020;M;00000000;;;0518;20170606;ga 5020;;;;;00000000;20180606;;0000;311;;;;;;;;;;;00000000;20180606;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200503;E;20170601;;0;;;0011;20200312092421674;;;;;1999;20200503;;;;;;;;;;;;;;;5020;20200503;Gofa Camp Nifas Silk-Lafto;26649 Addis Abeba ;;;;I;;;;;;20200503;20200503;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0114;301;;;;0518;20170606;pas 5020;;;;;00000000;20180606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;20170601;W;;20170601;Zichtenburglaan;Zichtenburglaan;23;;;;2544EA;Rotterdam;0518010000779833;0518200000779832;;;;;;;5020;20170601;I;;;;;;20170601;20170606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_895;9323252873;999997403;Oscar;;;Acosta Fuentes;19800328;Cienfuegos;5006;M;;;E;;;0518;20150615;ga 5006;;;;;19800328;20150615;;;;;;Yoani;;;Fuentes Cordero;;;;V;19800328;;;0518;20150615;ga 5006;;;;;19800328;20150615;;;;Esteban;;;Acosta;;;;M;19800328;;;0518;20150615;ga 5006;;;;;19800328;20150615;;0205;301;;;;0518;20150615;pas 7007;;;;;00000000;20150615;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20200225;E;20150601;;0;;;0011;20200312092421674;;;;;1999;20200225;;;;;;;;;;;;;;;5006;20200225;Calle Contreras e/Santa Teresa y Ayuntamiento;40100 Matanzas ;;;;I;;;;;;20200225;20200225;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0206;301;;;;0518;20150615;pas 5006;;;;;00000000;20150615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;20150601;W;;20150601;Mercuriusweg;Mercuriusweg;9;;;;2516AW;'s-Gravenhage;0518010000647994;0518200000647990;;;;;;;5006;20150601;I;;;;;;20150601;20150601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_896;3692173436;999997415;Benamar;;;Bouziane;19881204;Algiers;6047;M;;;E;;;0518;20161202;ga 6047;;;;;00000000;20161202;;;;;;Francine;;;Ancion de Jerez;;;;V;00000000;;;0518;20161202;ga 6047;;;;;00000000;20161202;;;;Kamel;;;Bouziane;;;;M;00000000;;;0518;20161202;ga 6047;;;;;00000000;20161202;;0057;301;;;;0518;20121202;pas 5002;;;;;00000000;20121202;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20190218;E;20161201;;0;;;0011;20200312092421674;;;;;1999;20190218;;;;;;;;;;;;;;;6037;20190218;Barlovento 3;29006 Málaga ;;;;I;;;;;;20190218;20190218;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0077;301;;;;0518;20121202;pas 6037;;;;;00000000;20121202;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;20161201;W;;20161201;Paddepad;Paddepad;6;;;;2554HZ;'s-Gravenhage;0518010000527863;0518200000527861;;;;;;;6037;20161201;I;;;;;;20161201;20161202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0100;301;;;;0518;20121202;pas 6047;;;;;00000000;20121202;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0131;301;;;;0518;20121202;pas 5022;;;;;00000000;20121202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_897;8746513415;999997427;Nuruddin;;;Warsame;19840710;Ogaden;5020;M;;;E;;;0518;20141115;ga 5020;;;;;00000000;20141115;;;;;;Nora;;;Schwartzenbach;;;;V;00000000;;;0518;20141115;ga 5020;;;;;00000000;20141115;;;;Meginstu;;;Warsame;;;;M;00000000;;;0518;20141115;ga 5020;;;;;00000000;20141115;;0000;311;;;;;;;040000;20141115;;;00000000;20141115;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20141115;E;20190820;;0;;;0011;20200312092421674;;;;;1999;20190820;;;;;;;;;;;;;;;7002;20190820;Opposite Livestock market 1;60700 Moyale;;;;I;;;;;;20190820;20190820;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0055;301;;;;0518;20141115;pas 9089;;;;;00000000;20141115;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;20141113;W;;20141113;Van Heutszstraat;Van Heutszstraat;8;;;;2593PJ;'s-Gravenhage;0518010000384045;0518200000384044;;;;;;;7002;20141113;I;;;;;;20141113;20141115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0149;301;;;;0518;20141115;pas 6013;;;;;00000000;20141115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_898;5751064583;999997439;Mihail;;;Todiras;19890416;Yalta;9049;M;;;E;;;0518;19940930;PKA;;;;;00000000;19950930;;;;;;Adriana;;;Mungiu;19620505;Craiova;7047;V;00000000;;;0518;19940930;PK;;;;;00000000;19940930;;;;Radu;;;Todiras;19590829;Balti;5053;M;00000000;;;0518;19940930;PK;;;;;00000000;19940930;;;;401;;;0518;19940930;PK;;;;;19911231;19940930;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20180320;E;19940930;0518;0;;;0011;20200312092421674;P;;;;1999;20180320;;;;;;;;;;;;;;;6000;20180320;Independentii Str 11;3110 Balti;;;;I;;;;;;20180320;20180320;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0041;301;;;;0518;19940930;PK;;;;;00000000;19940930;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19891201;W;;20100602;Polluxstraat;Polluxstraat;11;;;;2516AX;'s-Gravenhage;0518010001754453;0518200001754473;;;;;;;5053;19891201;T;;;;;;20111101;20111101;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0036;301;;;;0518;19940930;PK;;;;;19911231;19940930;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19891201;W;;20100602;Polluxstraat;;11;;;;2516AX;;;;;;;;;;5053;19891201;I;;;;;;20100602;20100604;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0053;301;;;;0518;19940930;PK;;;;;00000000;19940930;;;04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0518;19891201;W;;19891201;Gevers Deynootstraat;;1;;;;2586HR;;;;;;;;;;5053;19891201;A;;;;;;19891201;19940930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0074;301;;;;0518;19940930;PK;;;;;00000000;19940930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lg01_899;7935404714;999994487;Leonie Keesje;;;Brouwers;20061225;0344;6030;V;;;E;0344;1AC2516;;;;;;;;20070105;20070105;;;51;3543150363;999992879;Lonneke;;;Smit;19780612;0218;6030;V;20061225;0344;1AA2516;;;;;;;;20061225;20061228;;5351012349;999993355;Jan-Kees;;;Brouwers;19780331;0935;6030;M;20070105;0344;1AC2516;;;;;;;;20070105;20070105;53;0001;017;;;;;;;;;;;20061225;20061228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20061225;;0;;;0003;20190501171500000;;;;;0344;20061225;W;;20061225;Belcampostraat;Belcampostraat;10;;;;3544NG;Utrecht;0344010000095290;0344200000102788;;;;;;;;;T;;;;;;20111112;20111112;;;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;0344;20070320;kennisgeving voogdijregister;;;;;20070225;20070320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
